Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
BH13,50.7088115613427,-1.9205146247132396,Compton Acres Italian Villas,50.70726824899615,-1.926391485471219,Garden
BH13,50.7088115613427,-1.9205146247132396,Compton Acres,50.70712917213071,-1.9264868409608373,Garden
BH13,50.7088115613427,-1.9205146247132396,Coffee Saloon,50.705420029245985,-1.920677450816076,Café
BH14,50.72137483366256,-1.9444790650735413,The Dancing Moose,50.7231326588171,-1.9506116828121423,Bar
BH15,50.72237078509898,-1.985492751929135,White & Black Coffee Shop,50.71932487624123,-1.983140735957224,Coffee Shop
BH15,50.72237078509898,-1.985492751929135,Costa Coffee,50.718384782576386,-1.9849842556617971,Coffee Shop
BH15,50.72237078509898,-1.985492751929135,Boots,50.718952169383186,-1.9809328268643185,Pharmacy
BH15,50.72237078509898,-1.985492751929135,Lakeside Fish & Chips,50.71906282687905,-1.9874028936828836,Fish & Chips Shop
BH15,50.72237078509898,-1.985492751929135,Travelodge,50.718810820798915,-1.9846560967064788,Hotel
BH15,50.72237078509898,-1.985492751929135,Next,50.71891691,-1.9810894,Clothing Store
BH15,50.72237078509898,-1.985492751929135,Poole Greyhound Stadium,50.72277349750747,-1.9821627038051621,Track Stadium
BH15,50.72237078509898,-1.985492751929135,Holes Bay Table Table,50.724723,-1.991228,Restaurant
BH15,50.72237078509898,-1.985492751929135,Poole Town FC,50.72516315149475,-1.9824603397727332,Soccer Field
BH16,50.740166240645884,-2.047915050071028,South Lytchett Manor Caravan And Camping Park,50.74065732133507,-2.051202956328448,Campground
BH16,50.740166240645884,-2.047915050071028,The Courtyard Centre,50.74224900777419,-2.0514473889500247,Arts & Crafts Store
BH16,50.740166240645884,-2.047915050071028,bazaar House Casual Living and Interiors,50.742728820607404,-2.0525121688842773,Furniture / Home Store
BH16,50.740166240645884,-2.047915050071028,Fletchamoore Ltd,50.7436482,-2.0521287,Construction & Landscaping
BH17,50.746874997482855,-1.9800404808604113,Lidl,50.7441607467215,-1.9833421462669,Supermarket
BH17,50.746874997482855,-1.9800404808604113,IGC Power,50.7482114,-1.9786665,Construction & Landscaping
BH17,50.746874997482855,-1.9800404808604113,Create Design Print,50.745506,-1.973931,Design Studio
BH17,50.746874997482855,-1.9800404808604113,UK Printed Mugs,50.745506,-1.973931,Print Shop
BH18,50.75953683220156,-1.9984678542298735,M&S Foodhall,50.759556,-1.993633,Grocery Store
BH18,50.75953683220156,-1.9984678542298735,Costa Coffee,50.761202991357045,-1.995623921860076,Coffee Shop
BH18,50.75953683220156,-1.9984678542298735,Tesco Express,50.7596808,-1.9937858,Grocery Store
BH18,50.75953683220156,-1.9984678542298735,Pap John's,50.76087,-1.995590329170227,Pizza Place
BH18,50.75953683220156,-1.9984678542298735,Molly's Cafe,50.76041936874242,-1.9949066142857141,Café
BH18,50.75953683220156,-1.9984678542298735,The Blackwater Stream (Wetherspoon),50.7596438736303,-1.9922812086091506,Pub
BH19,50.611693230437055,-1.9706584819693018,Pitch & Put,50.612896611376115,-1.9673604251650214,Golf Course
BH19,50.611693230437055,-1.9706584819693018,Square & Compass,50.60858056440886,-1.96906581296157,Pub
BH19,50.611693230437055,-1.9706584819693018,Golden Bengal,50.610444576413286,-1.976581910171627,Indian Restaurant
BH19,50.611693230437055,-1.9706584819693018,Swanage Skatepark,50.61114034594146,-1.9640163692146482,Skate Park
BH2,50.721076840568315,-1.8840599607989141,Espresso Kitchen,50.72023319723362,-1.8840610398464106,Coffee Shop
BH2,50.721076840568315,-1.8840599607989141,Mad Cucumber,50.720177033938455,-1.885087972005126,Vegetarian / Vegan Restaurant
BH2,50.721076840568315,-1.8840599607989141,Tealith,50.71990145664961,-1.8840071677836487,Bubble Tea Shop
BH2,50.721076840568315,-1.8840599607989141,Starbucks,50.72039,-1.884166,Coffee Shop
BH2,50.721076840568315,-1.8840599607989141,Smokin' Aces,50.71969499973955,-1.8850768716093915,Cocktail Bar
BH2,50.721076840568315,-1.8840599607989141,Flirt Café Bar,50.720412296535,-1.8846704893325783,Café
BH2,50.721076840568315,-1.8840599607989141,The Goat and Tricycle,50.719326367800825,-1.8876790772659013,Pub
BH2,50.721076840568315,-1.8840599607989141,South Coast Roast,50.72091262961102,-1.8790853239738543,Coffee Shop
BH2,50.721076840568315,-1.8840599607989141,Bournemouth Square,50.720155928134176,-1.879563331604004,Plaza
BH2,50.721076840568315,-1.8840599607989141,PureGym,50.72087401478224,-1.8840953826839788,Gym / Fitness Center
BH2,50.721076840568315,-1.8840599607989141,Koh Thai Tapas,50.71984475651177,-1.888018273694229,Thai Restaurant
BH2,50.721076840568315,-1.8840599607989141,Pret A Manger,50.72014507947452,-1.8808371560496484,Sandwich Place
BH2,50.721076840568315,-1.8840599607989141,Caffè Nero,50.720028,-1.8836547,Coffee Shop
BH2,50.721076840568315,-1.8840599607989141,Central Gardens,50.71967523735879,-1.8791839624786197,Park
BH2,50.721076840568315,-1.8840599607989141,Brewhouse & Kitchen,50.719708595036664,-1.886062542801977,Brewery
BH2,50.721076840568315,-1.8840599607989141,Starbucks,50.720624,-1.879173,Coffee Shop
BH2,50.721076840568315,-1.8840599607989141,Lower Gardens,50.71932294552659,-1.878195373421798,Park
BH2,50.721076840568315,-1.8840599607989141,Franco Manca,50.71985192002616,-1.8798819287569568,Pizza Place
BH2,50.721076840568315,-1.8840599607989141,Lola’s,50.719712,-1.884499,Tapas Restaurant
BH2,50.721076840568315,-1.8840599607989141,H&M,50.72018608158477,-1.8831925433146777,Clothing Store
BH2,50.721076840568315,-1.8840599607989141,DelMarco,50.721370168902226,-1.877221311306135,Italian Restaurant
BH2,50.721076840568315,-1.8840599607989141,Five Guys,50.7191557,-1.8797296,Burger Joint
BH2,50.721076840568315,-1.8840599607989141,Hilton,50.7189313062865,-1.8806050183560414,Hotel
BH2,50.721076840568315,-1.8840599607989141,Odeon,50.7188476,-1.8791031,Multiplex
BH2,50.721076840568315,-1.8840599607989141,Zizzi,50.720679244562966,-1.8793592998124138,Italian Restaurant
BH2,50.721076840568315,-1.8840599607989141,Olive Bistro Cafe,50.71997417538831,-1.8884213833119223,Café
BH2,50.721076840568315,-1.8840599607989141,Lord Sandwich,50.720357,-1.878137,Sandwich Place
BH2,50.721076840568315,-1.8840599607989141,The Real Greek,50.719063,-1.879219,Greek Restaurant
BH2,50.721076840568315,-1.8840599607989141,Oriental Garden,50.71964378319712,-1.8851375669275858,Chinese Restaurant
BH2,50.721076840568315,-1.8840599607989141,Halo,50.71926708965182,-1.880346110500984,Nightclub
BH2,50.721076840568315,-1.8840599607989141,La Piazza,50.7197118096394,-1.8866766075459396,Italian Restaurant
BH2,50.721076840568315,-1.8840599607989141,Hampton by Hilton,50.71897140031078,-1.881915264370959,Hotel
BH2,50.721076840568315,-1.8840599607989141,Patisserie Valerie,50.72029410066081,-1.8781616577078208,Café
BH2,50.721076840568315,-1.8840599607989141,Mint Leaf Indian Brasserie,50.720077,-1.885176,Indian Restaurant
BH2,50.721076840568315,-1.8840599607989141,Troy Turkish Restaurant,50.72004378358437,-1.8853449696386213,Turkish Restaurant
BH2,50.721076840568315,-1.8840599607989141,Meyrick Park Club,50.72522077774377,-1.8840617542078248,Gym / Fitness Center
BH2,50.721076840568315,-1.8840599607989141,Atlantico,50.720058188779845,-1.8853561209819296,Fast Food Restaurant
BH2,50.721076840568315,-1.8840599607989141,Cosy Club,50.72048115958525,-1.8770530576076891,Comfort Food Restaurant
BH2,50.721076840568315,-1.8840599607989141,Sixty Million Postcards,50.718446138320424,-1.8796250537884531,Bar
BH2,50.721076840568315,-1.8840599607989141,Chiquito,50.7189141,-1.8795482,Mexican Restaurant
BH2,50.721076840568315,-1.8840599607989141,Level8ight The Sky Bar,50.718990858884816,-1.8807912913924714,Cocktail Bar
BH2,50.721076840568315,-1.8840599607989141,Indian Ocean,50.716795517003526,-1.8828830244552173,Indian Restaurant
BH2,50.721076840568315,-1.8840599607989141,Lush,50.72020415544673,-1.8781279954138064,Cosmetics Shop
BH2,50.721076840568315,-1.8840599607989141,TGI Fridays,50.71877,-1.8791,American Restaurant
BH2,50.721076840568315,-1.8840599607989141,Funki Griller,50.718013821829295,-1.8803249612452315,Steakhouse
BH2,50.721076840568315,-1.8840599607989141,The Winchester,50.719720669287724,-1.887661071888708,Bar
BH2,50.721076840568315,-1.8840599607989141,DYMK,50.71970886390493,-1.8874338139512048,Gay Bar
BH2,50.721076840568315,-1.8840599607989141,KFC,50.720241,-1.885168,Fast Food Restaurant
BH2,50.721076840568315,-1.8840599607989141,Triangle,50.720030250856375,-1.8852649313514467,Plaza
BH2,50.721076840568315,-1.8840599607989141,Xchange,50.71994256892994,-1.8854386394827478,Gay Bar
BH2,50.721076840568315,-1.8840599607989141,Ojo Rojo,50.71982587573331,-1.884000747441706,Mexican Restaurant
BH2,50.721076840568315,-1.8840599607989141,Connaught Hotel,50.71736259205143,-1.88545415898838,Hotel
BH2,50.721076840568315,-1.8840599607989141,The Wessex Hotel,50.71676600005461,-1.8860231488423105,Hotel
BH20,50.68705493937941,-2.149079599239394,Hire Access Platforms Ltd,50.68718703866987,-2.1481919288635254,Rental Service
BH22,50.805316638317684,-1.8885887303506583,The Nightjar (Wetherspoon),50.80346579448172,-1.8906516138219573,Pub
BH22,50.805316638317684,-1.8885887303506583,KFC,50.80191,-1.8896949,Fast Food Restaurant
BH22,50.805316638317684,-1.8885887303506583,Domino's Pizza,50.80389326041294,-1.890656448496884,Pizza Place
BH22,50.805316638317684,-1.8885887303506583,Tesco,50.8016078,-1.8920841,Supermarket
BH23,50.747578615558105,-1.7543104531840596,The Manor,50.74513367978151,-1.7601828968760016,Gastropub
BH23,50.747578615558105,-1.7543104531840596,Revitalize,50.7441278,-1.7584421,Construction & Landscaping
BH23,50.747578615558105,-1.7543104531840596,The Bear of Burton,50.74511197242109,-1.760054294809379,Pub
BH24,50.84321163566208,-1.7884641064248854,The Railway,50.84244950090697,-1.7856898981252798,Pub
BH24,50.84321163566208,-1.7884641064248854,Framptons,50.84641789050632,-1.7931570117087772,Wine Bar
BH24,50.84321163566208,-1.7884641064248854,Ringwood Brewery,50.84092448904089,-1.7871259613398993,Brewery
BH24,50.84321163566208,-1.7884641064248854,Inn on the Furlong,50.846809242798905,-1.7922976791197716,Pub
BH24,50.84321163566208,-1.7884641064248854,Boots,50.846551656999075,-1.7915614888446099,Pharmacy
BH24,50.84321163566208,-1.7884641064248854,Sainsbury's,50.846784474796124,-1.7917648686998389,Supermarket
BH24,50.84321163566208,-1.7884641064248854,Darryl's Fish & Chips,50.84533517804914,-1.7894025410448526,Fish & Chips Shop
BH24,50.84321163566208,-1.7884641064248854,ATS Euromaster Ringwood,50.846763610839844,-1.7888946533203125,Auto Garage
BH24,50.84321163566208,-1.7884641064248854,Luna Coffee,50.846065955979086,-1.7919136979352752,Coffee Shop
BH24,50.84321163566208,-1.7884641064248854,Café Aroma,50.846692414927944,-1.7907095740289303,Café
BH24,50.84321163566208,-1.7884641064248854,Ringwood Coach Station,50.84713121901148,-1.7913417599465598,Bus Station
BH25,50.75282504591269,-1.6579835877833327,Costa Coffee,50.75481367585207,-1.6562413285280637,Coffee Shop
BH25,50.75282504591269,-1.6579835877833327,Boots,50.753149126009134,-1.6550425725102151,Pharmacy
BH25,50.75282504591269,-1.6579835877833327,Co-op Food,50.752340697513,-1.6546768681812818,Grocery Store
BH25,50.75282504591269,-1.6579835877833327,Subway,50.75456062998589,-1.6558838220716496,Sandwich Place
BH25,50.75282504591269,-1.6579835877833327,Morrisons,50.7540859925257,-1.654967949505409,Supermarket
BH25,50.75282504591269,-1.6579835877833327,New Milton Railway Station (NWM),50.75576235868182,-1.6575407981872559,Train Station
BH3,50.73658454674733,-1.8833460640645296,Bellaggio,50.739597197596375,-1.8794945365626965,Italian Restaurant
BH3,50.73658454674733,-1.8833460640645296,The West Hants Club,50.73709529904813,-1.8858562012194438,Tennis Stadium
BH3,50.73658454674733,-1.8833460640645296,Hop and Kilderkin,50.7397964460042,-1.8793306779352732,Pub
BH3,50.73658454674733,-1.8833460640645296,Pizza Hut,50.739913568967175,-1.8792478144354163,Pizza Place
BH3,50.73658454674733,-1.8833460640645296,Winton Banks Bus Stop,50.74016577474431,-1.880153496805312,Bus Stop
BH3,50.73658454674733,-1.8833460640645296,Butler's Baguettes,50.73995506510341,-1.8795315850325554,Sandwich Place
BH3,50.73658454674733,-1.8833460640645296,Seoul Plaza,50.740371,-1.879591,Convenience Store
BH31,50.875968373612665,-1.8725305198514144,Morrisons,50.87663684251518,-1.8755805538691357,Supermarket
BH31,50.875968373612665,-1.8725305198514144,Swans,50.87619,-1.875056,Pub
BH31,50.875968373612665,-1.8725305198514144,Harlees Fish and Chips,50.874188,-1.876732,Fish & Chips Shop
BH31,50.875968373612665,-1.8725305198514144,Altrullo,50.87942712312659,-1.8684697151184082,Italian Restaurant
BH4,50.721274312429905,-1.8997546259159948,Chez Fred,50.722110098320194,-1.9022685746369172,Fish & Chips Shop
BH4,50.721274312429905,-1.8997546259159948,Le Petit Prince,50.722776922200666,-1.9016739464057404,Bakery
BH4,50.721274312429905,-1.8997546259159948,Indi's,50.722113555333124,-1.9021415296220034,Indian Restaurant
BH4,50.721274312429905,-1.8997546259159948,Baffi Neapolitan Pizza,50.72279042975696,-1.90157212329458,Pizza Place
BH4,50.721274312429905,-1.8997546259159948,Camden,50.72237006856192,-1.904166004005405,Bar
BH4,50.721274312429905,-1.8997546259159948,Chocol8,50.722845688242295,-1.9018363952636719,Coffee Shop
BH4,50.721274312429905,-1.8997546259159948,Circo lounge,50.72305641540187,-1.902402551776975,Lounge
BH4,50.721274312429905,-1.8997546259159948,Westbourne Arcade,50.723010605636894,-1.9033057165618399,Shopping Mall
BH4,50.721274312429905,-1.8997546259159948,Dancing Duck,50.7233753840787,-1.9039304639790369,Bar
BH4,50.721274312429905,-1.8997546259159948,Starbucks,50.723337,-1.903848,Coffee Shop
BH4,50.721274312429905,-1.8997546259159948,Cotea,50.722828,-1.904549,Café
BH4,50.721274312429905,-1.8997546259159948,Da Mario Wood Fired Pizza,50.72160251584874,-1.8928436070751873,Italian Restaurant
BH4,50.721274312429905,-1.8997546259159948,Café Rouge,50.722775,-1.904357,French Restaurant
BH4,50.721274312429905,-1.8997546259159948,The Libertine,50.72247779939848,-1.904680569478214,Gastropub
BH4,50.721274312429905,-1.8997546259159948,Dot Teas,50.72211,-1.902923,Tea Room
BH4,50.721274312429905,-1.8997546259159948,The Westbourne,50.72249053382077,-1.9010306910484418,Pub
BH4,50.721274312429905,-1.8997546259159948,Costa Coffee,50.72294044811053,-1.9047112615854698,Coffee Shop
BH4,50.721274312429905,-1.8997546259159948,Iceland,50.723344711904105,-1.9033182139643243,Grocery Store
BH4,50.721274312429905,-1.8997546259159948,Boots,50.722939268914416,-1.9027015613635063,Pharmacy
BH4,50.721274312429905,-1.8997546259159948,Pets at Home,50.7220327,-1.9020662,Pet Store
BH4,50.721274312429905,-1.8997546259159948,Co-op Food,50.72194546479423,-1.8932908527635854,Convenience Store
BH4,50.721274312429905,-1.8997546259159948,Subway,50.72310600857769,-1.9031868308785518,Sandwich Place
BH4,50.721274312429905,-1.8997546259159948,Taj Mahal,50.72254465412879,-1.9005731276286764,Indian Restaurant
BH4,50.721274312429905,-1.8997546259159948,M&S Foodhall,50.722923176973076,-1.9049864754956696,Grocery Store
BH4,50.721274312429905,-1.8997546259159948,Tesco Express,50.72282531185214,-1.9010639190673828,Grocery Store
BH4,50.721274312429905,-1.8997546259159948,The Porterhouse,50.72347437180995,-1.904945767321962,Pub
BH4,50.721274312429905,-1.8997546259159948,Pizza Pino,50.72355790204571,-1.905154716548916,Fast Food Restaurant
BH5,50.725307691740156,-1.832278631728261,Cafe Boscanova,50.7272703452079,-1.837076905372451,Café
BH5,50.725307691740156,-1.832278631728261,Thai Smile,50.727574392672096,-1.8360116139811427,Thai Restaurant
BH5,50.725307691740156,-1.832278631728261,The Little Pickle Deli Cafe,50.72827191205186,-1.8330367659717914,Café
BH5,50.725307691740156,-1.832278631728261,Marco Polo,50.72893597334363,-1.830902037309176,Italian Restaurant
BH5,50.725307691740156,-1.832278631728261,Costa Coffee,50.726820726788695,-1.838914032452979,Coffee Shop
BH5,50.725307691740156,-1.832278631728261,Sainsbury's,50.72674092,-1.83742417,Supermarket
BH5,50.725307691740156,-1.832278631728261,Boots,50.727311480814656,-1.8379652298681028,Pharmacy
BH5,50.725307691740156,-1.832278631728261,WHSmith,50.726699166287794,-1.8382729999999583,Stationery Store
BH5,50.725307691740156,-1.832278631728261,The Crooked Book,50.72813607174402,-1.8335868016203563,Bookstore
BH5,50.725307691740156,-1.832278631728261,Shelley Park,50.72235665243355,-1.8320989608764648,Park
BH5,50.725307691740156,-1.832278631728261,Chok Dee,50.728306,-1.8322659667239385,Thai Restaurant
BH5,50.725307691740156,-1.832278631728261,Bikram Yoga,50.7278397011133,-1.8349995894787692,Yoga Studio
BH5,50.725307691740156,-1.832278631728261,Big Little Theatre School,50.72799529892888,-1.8278988437631079,Performing Arts Venue
BH5,50.725307691740156,-1.832278631728261,Le Munch Cafe,50.728980143185865,-1.8302223185669513,Café
BH5,50.725307691740156,-1.832278631728261,M's bakery,50.729023,-1.829691,Bakery
BH5,50.725307691740156,-1.832278631728261,Greggs,50.72698496377517,-1.838406769263158,Bakery
BH5,50.725307691740156,-1.832278631728261,Specsavers,50.72707087262542,-1.8385517713130706,Optical Shop
BH6,50.7276392980531,-1.8019143953454868,L.A.pizza And Chicken Shop,50.728727725000006,-1.7982066,Fast Food Restaurant
BH6,50.7276392980531,-1.8019143953454868,Seafield Gardens,50.72477323682596,-1.8024402529914783,Playground
BH6,50.7276392980531,-1.8019143953454868,Athelstan,50.729728602821595,-1.7983565978961862,Pub
BH6,50.7276392980531,-1.8019143953454868,Rob Cherry Web Design,50.73173064793766,-1.8048195540904997,Design Studio
BH7,50.736377717217835,-1.826433446096221,King's Park - South,50.73579373627358,-1.8291465179415334,Park
BH7,50.736377717217835,-1.826433446096221,King’s Park Nursery,50.733899,-1.826157,Garden Center
BH7,50.736377717217835,-1.826433446096221,Million Dollar Beauty Ltd,50.740426,-1.827274,Health & Beauty Service
BH8,50.74206726124662,-1.851908955459902,Queen's Park,50.73923757062681,-1.8531743787301684,Park
